customer_id,contract_id,invoice_date,renewal_date,product,amount,currency,region
CUST-002491,CTR-2021-004675,2024-01-01,2024-03-01,Workflow Automation,2020.10,GBP,EMEA
CUST-002491,CTR-2021-004677,2024-01-01,2024-09-01,Premium Support,2284.88,GBP,EMEA
CUST-002496,CTR-2023-004682,2024-01-01,2024-02-01,Core Platform - Starter,125.36,EUR,EMEA
CUST-002503,CTR-2022-004693,2024-01-01,2024-02-01,Workflow Automation,69.55,USD,North America
CUST-002505,CTR-2023-004697,2024-01-01,2025-01-01,Core Platform - Professional,532774.60,BRL,LATAM
CUST-002506,CTR-2022-004699,2024-01-01,2024-12-01,Premium Support,261.76,USD,North America
CUST-002520,CTR-2020-004734,2024-01-01,2024-04-01,Security & Compliance Suite,1162.27,USD,North America
CUST-002523,CTR-2023-004738,2024-01-01,2024-04-01,Core Platform - Starter,54.84,USD,North America
CUST-002525,CTR-2020-004741,2024-01-01,2024-07-01,Core Platform - Professional,4154.26,USD,North America
CUST-002538,CTR-2023-004765,2024-01-01,2024-07-01,Data Warehouse Sync,206.35,AUD,APAC
CUST-002544,CTR-2023-004777,2024-01-01,2024-02-01,API Gateway,184.13,EUR,EMEA
CUST-002546,CTR-2024-004779,2024-01-01,2024-02-01,Core Platform - Professional,624.15,BRL,LATAM
CUST-002548,CTR-2021-004782,2024-01-01,2024-02-01,Core Platform - Professional,577.53,EUR,EMEA
CUST-002552,CTR-2022-004792,2024-01-01,2024-06-01,Dedicated Infrastructure,519338,JPY,APAC
CUST-002558,CTR-2019-004806,2024-01-01,2024-02-01,Core Platform - Starter,59.87,USD,North America
CUST-002558,CTR-2019-004807,2024-01-01,2024-02-01,API Gateway,211.61,USD,North America
CUST-002560,CTR-2021-004810,2024-01-01,2024-02-01,Core Platform - Professional,2765.77,CAD,North America
CUST-002565,CTR-2022-004823,2024-01-01,2024-02-01,Core Platform - Professional,180.27,EUR,EMEA
CUST-002568,CTR-2022-004829,2024-01-01,2024-09-01,Data Warehouse Sync,429.46,USD,North America
CUST-002569,CTR-2022-004830,2024-01-01,2024-02-01,Core Platform - Starter,32.63,CHF,EMEA
CUST-002571,CTR-2020-004834,2024-01-01,2024-02-01,Core Platform - Enterprise,453642.28,INR,APAC
CUST-002578,CTR-2023-004850,2024-01-01,2024-02-01,Workflow Automation,38.84,CAD,North America
CUST-002580,CTR-2021-004853,2024-01-01,2024-02-01,Core Platform - Starter,434.84,NZD,APAC
CUST-002580,CTR-2021-004854,2024-01-01,2024-07-01,Mobile Field App,121.82,NZD,APAC
CUST-002582,CTR-2023-004857,2024-01-01,2024-02-01,Core Platform - Professional,402.06,SGD,APAC
CUST-002583,CTR-2019-004859,2024-01-01,2024-02-01,Core Platform - Enterprise,4502.74,SGD,APAC
CUST-002597,CTR-2021-004883,2024-01-01,2024-11-01,Core Platform - Starter,261.13,EUR,EMEA
CUST-002597,CTR-2022-004884,2024-01-01,2024-02-01,Workflow Automation,155.89,EUR,EMEA
CUST-002599,CTR-2022-004887,2024-01-01,2024-02-01,Core Platform - Enterprise,2905.22,USD,North America
CUST-002602,CTR-2023-004894,2024-01-01,2024-04-01,Core Platform - Professional,183.60,USD,North America
CUST-002608,CTR-2021-004905,2024-01-01,2024-10-01,Core Platform - Professional,7384.18,NZD,APAC
CUST-002616,CTR-2023-004928,2024-01-01,2024-02-01,Core Platform - Starter,441.52,USD,North America
CUST-002620,CTR-2021-004937,2024-01-01,2024-10-01,Core Platform - Starter,1030.06,AUD,APAC
CUST-002631,CTR-2023-004955,2024-01-01,2024-12-01,Core Platform - Starter,95.73,USD,North America
CUST-002632,CTR-2023-004957,2024-01-01,2024-07-01,Core Platform - Starter,236.66,BRL,LATAM
CUST-002641,CTR-2022-004973,2024-01-01,2024-07-01,Core Platform - Enterprise,110600.11,USD,North America
CUST-002641,CTR-2022-004975,2024-01-01,2024-07-01,Sandbox Environment,860.42,USD,North America
CUST-002641,CTR-2024-004974,2024-01-01,2025-01-01,Mobile Field App,34978.81,USD,North America
CUST-002644,CTR-2022-004983,2024-01-01,2024-04-01,API Gateway,1312.50,USD,North America
CUST-002646,CTR-2022-004986,2024-01-01,2024-05-01,Core Platform - Professional,195.46,USD,North America
CUST-002646,CTR-2022-004987,2024-01-01,2024-02-01,Workflow Automation,44.10,USD,North America
CUST-002648,CTR-2021-004989,2024-01-01,2024-02-01,Core Platform - Professional,156.09,USD,North America
CUST-002654,CTR-2020-005003,2024-01-01,2024-02-01,Core Platform - Enterprise,7851.45,EUR,EMEA
CUST-002656,CTR-2021-005008,2024-01-01,2024-10-01,API Gateway,203.19,USD,North America
CUST-002664,CTR-2021-005021,2024-01-01,2024-06-01,Core Platform - Starter,63.90,USD,LATAM
CUST-002675,CTR-2022-005043,2024-01-01,2024-02-01,Data Warehouse Sync,425.65,EUR,EMEA
CUST-002680,CTR-2023-005049,2024-01-01,2027-01-01,Core Platform - Enterprise,150515.58,EUR,EMEA
CUST-002689,CTR-2022-005064,2024-01-01,2024-09-01,Advanced Analytics,23208.22,SEK,EMEA
CUST-002689,CTR-2022-005065,2024-01-01,2024-02-01,Premium Support,8626.35,SEK,EMEA
CUST-002703,CTR-2021-005097,2024-01-01,2024-02-01,Premium Support,954.86,USD,North America
CUST-002710,CTR-2023-005111,2024-01-01,2024-04-01,Core Platform - Starter,36.00,EUR,EMEA
CUST-002717,CTR-2022-005121,2024-01-01,2024-12-01,Sandbox Environment,79.99,USD,North America
CUST-002726,CTR-2022-005141,2024-01-01,2024-07-01,Workflow Automation,295.36,EUR,EMEA
CUST-002728,CTR-2022-005145,2024-01-01,2024-02-01,Core Platform - Professional,746.48,USD,North America
CUST-002731,CTR-2023-005149,2024-01-01,2024-09-01,Core Platform - Starter,111.31,USD,North America
CUST-002733,CTR-2023-005152,2024-01-01,2024-02-01,Core Platform - Starter,111.41,AUD,APAC
CUST-002735,CTR-2023-005158,2024-01-01,2024-12-01,Advanced Analytics,377.53,EUR,EMEA
CUST-002754,CTR-2023-005199,2024-01-01,2024-07-01,Core Platform - Professional,6592.54,NZD,APAC
CUST-002761,CTR-2019-005215,2024-01-01,2024-02-01,Core Platform - Professional,89740,JPY,APAC
CUST-002761,CTR-2019-005216,2024-01-01,2024-12-01,Workflow Automation,16920,JPY,APAC
CUST-002766,CTR-2021-005223,2024-01-01,2024-11-01,Core Platform - Enterprise,19523.83,CAD,North America
CUST-002777,CTR-2023-005249,2024-01-01,2024-09-01,Core Platform - Professional,4546.40,USD,North America
CUST-002778,CTR-2022-005251,2024-01-01,2024-10-01,Core Platform - Professional,1341.22,BRL,LATAM
CUST-002780,CTR-2020-005254,2024-01-01,2024-02-01,Core Platform - Starter,122.29,USD,North America
CUST-002784,CTR-2020-005260,2024-01-01,2024-02-01,Core Platform - Starter,111.77,EUR,EMEA
CUST-002784,CTR-2021-005261,2024-01-01,2024-02-01,Premium Support,235.51,EUR,EMEA
CUST-002793,CTR-2021-005285,2024-01-01,2025-01-01,Data Warehouse Sync,200197.05,ZAR,EMEA
CUST-002798,CTR-2023-005292,2024-01-01,2024-12-01,Core Platform - Starter,8450.84,MXN,LATAM
CUST-002821,CTR-2022-005329,2024-01-01,2024-02-01,Core Platform - Professional,5508.24,BRL,LATAM
CUST-002824,CTR-2019-005333,2024-01-01,2024-02-01,Core Platform - Starter,840.47,USD,North America
CUST-002824,CTR-2020-005334,2024-01-01,2024-02-01,Advanced Analytics,595.26,USD,North America
CUST-002831,CTR-2023-005345,2024-01-01,2024-02-01,Core Platform - Professional,9300.68,BRL,LATAM
CUST-002833,CTR-2020-005350,2024-01-01,2024-09-01,Core Platform - Professional,776693,JPY,APAC
CUST-002848,CTR-2023-005377,2024-01-01,2024-11-01,Core Platform - Professional,395.02,CAD,North America
CUST-002857,CTR-2023-005393,2024-01-01,2024-08-01,Core Platform - Starter,74.89,USD,North America
CUST-002859,CTR-2023-005395,2024-01-01,2024-12-01,Core Platform - Professional,6188.51,BRL,LATAM
CUST-002865,CTR-2021-005406,2024-01-01,2025-01-01,Core Platform - Professional,4691.33,USD,North America
CUST-002866,CTR-2019-005410,2024-01-01,2024-09-01,Advanced Analytics,498.28,USD,North America
CUST-002869,CTR-2022-005414,2024-01-01,2024-09-01,Core Platform - Starter,746.70,USD,North America
CUST-002883,CTR-2020-005441,2024-01-01,2024-10-01,Core Platform - Starter,185.88,USD,North America
CUST-002890,CTR-2022-005451,2024-01-01,2024-02-01,Core Platform - Professional,2920.18,SEK,EMEA
CUST-002895,CTR-2021-005458,2024-01-01,2024-07-01,Core Platform - Starter,8858.86,INR,APAC
CUST-002895,CTR-2022-005459,2024-01-01,2025-01-01,Premium Support,19904.03,INR,APAC
CUST-002904,CTR-2023-005478,2024-01-01,2024-02-01,Core Platform - Professional,393.00,CAD,North America
CUST-002908,CTR-2020-005483,2024-01-01,2024-09-01,Core Platform - Professional,195.39,CAD,North America
CUST-002908,CTR-2021-005484,2024-01-01,2024-09-01,Single Sign-On,117.33,CAD,North America
CUST-002914,CTR-2021-005493,2024-01-01,2024-04-01,Advanced Analytics,38063.54,EUR,EMEA
CUST-002926,CTR-2023-005512,2024-01-01,2024-12-01,Core Platform - Professional,2679.83,MXN,LATAM
CUST-002927,CTR-2022-005514,2024-01-01,2024-07-01,Core Platform - Professional,6562.53,SEK,EMEA
CUST-002930,CTR-2023-005520,2024-01-01,2025-01-01,Core Platform - Enterprise,22036.82,GBP,EMEA
CUST-002938,CTR-2020-005537,2024-01-01,2024-07-01,Core Platform - Starter,82.27,USD,North America
CUST-002944,CTR-2023-005548,2024-01-01,2024-12-01,Core Platform - Enterprise,12194.94,USD,North America
CUST-002947,CTR-2023-005557,2024-01-01,2025-01-01,Core Platform - Enterprise,2185467.88,INR,APAC
CUST-002954,CTR-2021-005570,2024-01-01,2024-02-01,Core Platform - Starter,136.91,USD,North America
CUST-002954,CTR-2022-005571,2024-01-01,2024-12-01,Advanced Analytics,59.56,USD,North America
CUST-002969,CTR-2020-005606,2024-01-01,2024-02-01,Core Platform - Professional,149.08,USD,North America
CUST-002972,CTR-2022-005614,2024-01-01,2024-09-01,Core Platform - Professional,818.19,CAD,North America
CUST-002973,CTR-2021-005616,2024-01-01,2024-08-01,Mobile Field App,53.47,CAD,North America
CUST-002979,CTR-2023-005627,2024-01-01,2024-02-01,Sandbox Environment,1513.46,ZAR,EMEA
CUST-002981,CTR-2022-005629,2024-01-01,2025-01-01,Core Platform - Professional,7163299.91,INR,APAC
CUST-002982,CTR-2022-005630,2024-01-01,2024-06-01,Core Platform - Starter,101.55,USD,North America
CUST-002986,CTR-2023-005641,2024-01-01,2024-02-01,Core Platform - Enterprise,23169.55,USD,North America
CUST-002989,CTR-2020-005645,2024-01-01,2024-04-01,Core Platform - Enterprise,1401.44,USD,North America
CUST-002990,CTR-2022-005646,2024-01-01,2024-10-01,Core Platform - Professional,3438.45,SGD,APAC
CUST-002991,CTR-2021-005647,2024-01-01,2024-02-01,Core Platform - Starter,60.83,USD,North America
CUST-002996,CTR-2021-005653,2024-01-01,2024-02-01,Core Platform - Professional,1511.93,USD,North America
CUST-003003,CTR-2023-005664,2024-01-01,2025-01-01,Core Platform - Starter,1059.90,GBP,EMEA
CUST-003011,CTR-2023-005676,2024-01-01,2024-11-01,Core Platform - Professional,10620.99,INR,APAC
CUST-003021,CTR-2022-005696,2024-01-01,2024-12-01,Core Platform - Professional,1381.36,USD,North America
CUST-003029,CTR-2020-005711,2024-01-01,2024-02-01,Core Platform - Enterprise,5998.35,EUR,EMEA
CUST-003031,CTR-2021-005714,2024-01-01,2025-01-01,Core Platform - Starter,592.32,GBP,EMEA
CUST-003034,CTR-2023-005717,2024-01-01,2024-04-01,Core Platform - Professional,132.03,USD,North America
CUST-003043,CTR-2022-005733,2024-01-01,2024-07-01,Data Warehouse Sync,450.65,EUR,EMEA
CUST-003050,CTR-2022-005744,2024-01-01,2024-02-01,Core Platform - Starter,70.90,SGD,APAC
CUST-003057,CTR-2021-005754,2024-01-01,2024-09-01,Mobile Field App,170.04,EUR,EMEA
CUST-003059,CTR-2021-005758,2024-01-01,2024-07-01,Premium Support,3670.77,MXN,LATAM
CUST-003062,CTR-2023-005762,2024-01-01,2024-04-01,Core Platform - Professional,32221.66,CHF,EMEA
CUST-003068,CTR-2023-005772,2024-01-01,2024-06-01,Advanced Analytics,4994.74,USD,North America
CUST-003070,CTR-2023-005774,2024-01-01,2024-02-01,Core Platform - Professional,1517.40,USD,North America
CUST-003070,CTR-2023-005776,2024-01-01,2024-02-01,Workflow Automation,293.48,USD,North America
CUST-003078,CTR-2020-005791,2024-01-01,2024-04-01,Core Platform - Enterprise,5474.94,USD,North America
CUST-003089,CTR-2019-005809,2024-01-01,2024-07-01,Advanced Analytics,3110.88,SGD,APAC
CUST-003093,CTR-2021-005820,2024-01-01,2024-05-01,Core Platform - Starter,108.06,USD,LATAM
CUST-003100,CTR-2023-005831,2024-01-01,2024-02-01,Core Platform - Professional,362.01,USD,North America
CUST-003103,CTR-2020-005837,2024-01-01,2025-01-01,Sandbox Environment,86.36,USD,North America
CUST-003110,CTR-2020-005852,2024-01-01,2024-05-01,Advanced Analytics,1143.31,USD,North America
CUST-003110,CTR-2020-005853,2024-01-01,2024-05-01,API Gateway,613.06,USD,North America
CUST-003120,CTR-2023-005869,2024-01-01,2024-04-01,Core Platform - Professional,215.62,NZD,APAC
CUST-003124,CTR-2021-005875,2024-01-01,2024-04-01,Single Sign-On,243.61,USD,North America
CUST-003126,CTR-2021-005880,2024-01-01,2024-04-01,Data Warehouse Sync,153.16,USD,North America
CUST-003129,CTR-2022-005885,2024-01-01,2024-02-01,Core Platform - Professional,202.06,CAD,North America
CUST-003133,CTR-2020-005895,2024-01-01,2024-07-01,API Gateway,2447.67,CAD,North America
CUST-003133,CTR-2020-005896,2024-01-01,2024-07-01,Workflow Automation,1002.34,CAD,North America
CUST-003147,CTR-2023-005919,2024-01-01,2024-02-01,Advanced Analytics,68.00,AUD,APAC
CUST-003160,CTR-2020-005947,2024-01-01,2024-07-01,Core Platform - Enterprise,142613.73,AED,EMEA
CUST-003160,CTR-2020-005948,2024-01-01,2024-07-01,Sandbox Environment,614.91,AED,EMEA
CUST-003161,CTR-2019-005950,2024-01-01,2024-03-01,Core Platform - Enterprise,12375.40,CAD,North America
CUST-003163,CTR-2023-005954,2024-01-01,2024-02-01,Core Platform - Starter,99.74,EUR,EMEA
CUST-003171,CTR-2023-005966,2024-01-01,2024-06-01,Core Platform - Professional,1297.17,EUR,EMEA
CUST-003178,CTR-2019-005975,2024-01-01,2024-07-01,Core Platform - Starter,230.73,USD,North America
CUST-003183,CTR-2020-005981,2024-01-01,2024-07-01,Core Platform - Professional,140.05,CHF,EMEA
CUST-003188,CTR-2021-005992,2024-01-01,2024-12-01,Security & Compliance Suite,958.20,CHF,EMEA
CUST-003189,CTR-2021-005994,2024-01-01,2024-08-01,Sandbox Environment,6186.33,INR,APAC
CUST-003192,CTR-2022-005998,2024-01-01,2024-10-01,Core Platform - Enterprise,292862.39,CAD,North America
CUST-003198,CTR-2019-006010,2024-01-01,2025-01-01,Core Platform - Professional,145698.61,GBP,EMEA
CUST-003206,CTR-2020-006023,2024-01-01,2024-10-01,Core Platform - Enterprise,304117.26,BRL,LATAM
CUST-003214,CTR-2021-006041,2024-01-01,2024-10-01,Advanced Analytics,159.67,CAD,North America
CUST-003221,CTR-2023-006053,2024-01-01,2025-01-01,Premium Support,59228.46,INR,APAC
CUST-003235,CTR-2021-006080,2024-01-01,2024-11-01,Core Platform - Starter,102.36,EUR,EMEA
CUST-003244,CTR-2021-006092,2024-01-01,2027-01-01,Core Platform - Enterprise,47835094.23,INR,APAC
CUST-003250,CTR-2023-006105,2024-01-01,2024-11-01,Core Platform - Starter,23282.59,INR,APAC
CUST-003253,CTR-2023-006113,2024-01-01,2024-02-01,API Gateway,544.72,USD,North America
CUST-003255,CTR-2023-006116,2024-01-01,2024-02-01,API Gateway,157.26,USD,LATAM
CUST-003261,CTR-2023-006129,2024-01-01,2024-02-01,Mobile Field App,658.15,SGD,APAC
CUST-003261,CTR-2023-006130,2024-01-01,2024-02-01,API Gateway,723.05,SGD,APAC
CUST-003266,CTR-2023-006136,2024-01-01,2024-11-01,Core Platform - Professional,67176,JPY,APAC
CUST-003278,CTR-2023-006161,2024-01-01,2024-06-01,Core Platform - Enterprise,12808.89,AUD,APAC
CUST-003278,CTR-2023-006162,2024-01-01,2024-06-01,Data Warehouse Sync,578.43,AUD,APAC
CUST-003279,CTR-2020-006165,2024-01-01,2024-02-01,Workflow Automation,581.75,AUD,APAC
CUST-003279,CTR-2020-006166,2024-01-01,2025-01-01,Premium Support,1302.50,AUD,APAC
CUST-003283,CTR-2023-006170,2024-01-01,2024-06-01,Core Platform - Professional,2266.78,USD,North America
CUST-003293,CTR-2021-006186,2024-01-01,2025-01-01,Single Sign-On,139.68,AUD,APAC
CUST-003294,CTR-2023-006188,2024-01-01,2024-02-01,Premium Support,243.96,USD,North America
CUST-003299,CTR-2022-006195,2024-01-01,2025-01-01,Workflow Automation,14224.52,USD,North America
CUST-003311,CTR-2023-006214,2024-01-01,2024-02-01,Advanced Analytics,110.00,USD,North America
CUST-003312,CTR-2023-006217,2024-01-01,2024-04-01,Sandbox Environment,412.87,USD,North America
CUST-003319,CTR-2023-006228,2024-01-01,2024-07-01,Sandbox Environment,142.49,EUR,EMEA
CUST-003328,CTR-2021-006248,2024-01-01,2024-05-01,Data Warehouse Sync,160.49,USD,North America
CUST-003333,CTR-2021-006255,2024-01-01,2024-10-01,Core Platform - Starter,553.49,USD,North America
CUST-003334,CTR-2021-006257,2024-01-01,2024-09-01,Core Platform - Enterprise,63982.69,BRL,LATAM
CUST-003342,CTR-2022-006279,2024-01-01,2025-01-01,Premium Support,804.31,USD,North America
CUST-003343,CTR-2023-006282,2024-01-01,2024-09-01,Advanced Analytics,35180,JPY,APAC
CUST-003346,CTR-2022-006287,2024-01-01,2024-03-01,Core Platform - Enterprise,407342,JPY,APAC
CUST-003346,CTR-2022-006290,2024-01-01,2024-03-01,Premium Support,110559,JPY,APAC
CUST-003353,CTR-2021-006298,2024-01-01,2025-01-01,Core Platform - Starter,59.38,AUD,APAC
CUST-003354,CTR-2022-006301,2024-01-01,2024-03-01,Premium Support,232.05,USD,North America
CUST-003358,CTR-2023-006306,2024-01-01,2024-04-01,Core Platform - Professional,236.27,USD,North America
CUST-003366,CTR-2022-006324,2024-01-01,2024-04-01,Core Platform - Enterprise,6360628.86,INR,APAC
CUST-003368,CTR-2020-006329,2024-01-01,2024-01-28,Core Platform - Enterprise,20931.69,USD,North America
CUST-003369,CTR-2020-006333,2024-01-01,2024-10-01,Data Warehouse Sync,3520.53,USD,North America
CUST-003369,CTR-2021-006334,2024-01-01,2025-01-01,Sandbox Environment,3543.72,USD,North America
CUST-003376,CTR-2023-006346,2024-01-01,2024-07-01,Advanced Analytics,102.13,EUR,EMEA
CUST-003381,CTR-2023-006355,2024-01-01,2024-02-01,Core Platform - Professional,717.80,USD,North America
CUST-003383,CTR-2023-006358,2024-01-01,2024-10-01,Core Platform - Professional,190.92,USD,North America
CUST-003397,CTR-2023-006383,2024-01-01,2024-03-01,Security & Compliance Suite,2537.05,USD,North America
CUST-003403,CTR-2019-006393,2024-01-01,2024-04-01,Core Platform - Professional,239.27,GBP,EMEA
CUST-003412,CTR-2023-006408,2024-01-01,2024-02-01,Core Platform - Professional,434.46,GBP,EMEA
CUST-003415,CTR-2023-006414,2024-01-01,2024-02-01,Premium Support,761.79,EUR,EMEA
CUST-003416,CTR-2023-006417,2024-01-01,2024-02-01,Core Platform - Professional,1022.08,USD,North America
CUST-003417,CTR-2023-006419,2024-01-01,2024-02-01,Core Platform - Professional,855.13,AUD,APAC
CUST-003418,CTR-2020-006420,2024-01-01,2024-09-01,Core Platform - Starter,54.01,USD,North America
CUST-003428,CTR-2023-006437,2024-01-01,2024-05-01,Core Platform - Professional,860.16,USD,North America
CUST-003431,CTR-2023-006440,2024-01-01,2024-07-01,Core Platform - Professional,2657.50,USD,North America
CUST-003441,CTR-2023-006462,2024-01-01,2024-02-01,Core Platform - Professional,929.07,USD,North America
CUST-003446,CTR-2021-006474,2024-01-01,2024-02-01,Sandbox Environment,148.74,CHF,EMEA
CUST-003450,CTR-2021-006480,2024-01-01,2024-12-01,Workflow Automation,46.04,NZD,APAC
CUST-003452,CTR-2022-006483,2024-01-01,2024-06-01,Workflow Automation,168030.21,INR,APAC
CUST-003454,CTR-2020-006488,2024-01-01,2024-02-01,Core Platform - Professional,5707.83,USD,North America
CUST-003461,CTR-2023-006499,2024-01-01,2024-02-01,Premium Support,732.48,USD,North America
CUST-003464,CTR-2022-006504,2024-01-01,2024-09-01,Core Platform - Starter,2520.66,ZAR,EMEA
CUST-003466,CTR-2020-006507,2024-01-01,2024-02-01,Core Platform - Professional,58859.47,MXN,LATAM
CUST-003466,CTR-2020-006508,2024-01-01,2024-10-01,Sandbox Environment,2397.89,MXN,LATAM
CUST-003481,CTR-2022-006537,2024-01-01,2024-05-01,Premium Support,243.61,EUR,EMEA
CUST-003505,CTR-2019-006581,2024-01-01,2024-07-01,Sandbox Environment,70624,JPY,APAC
CUST-003505,CTR-2020-006580,2024-01-01,2025-01-01,Workflow Automation,215485,JPY,APAC
CUST-003506,CTR-2023-006586,2024-01-01,2024-02-01,Mobile Field App,416.15,USD,North America
CUST-003507,CTR-2023-006587,2024-01-01,2024-02-01,Core Platform - Starter,403.54,USD,North America
CUST-003528,CTR-2021-006621,2024-01-01,2024-02-01,Core Platform - Professional,1614.25,USD,North America
CUST-003528,CTR-2021-006623,2024-01-01,2024-02-01,Single Sign-On,239.21,USD,North America
CUST-003529,CTR-2022-006624,2024-01-01,2025-01-01,Core Platform - Professional,19553.09,USD,North America
CUST-003532,CTR-2019-006634,2024-01-01,2024-08-01,Core Platform - Professional,216.00,CHF,EMEA
CUST-003534,CTR-2021-006638,2024-01-01,2024-02-01,Single Sign-On,245.66,USD,North America
CUST-003534,CTR-2021-006640,2024-01-01,2024-07-01,Workflow Automation,185.31,USD,North America
CUST-003540,CTR-2022-006650,2024-01-01,2024-12-01,Advanced Analytics,646.25,SGD,APAC
CUST-003540,CTR-2022-006652,2024-01-01,2024-12-01,Data Warehouse Sync,532.20,SGD,APAC
CUST-003541,CTR-2023-006653,2024-01-01,2024-02-01,Core Platform - Starter,165.58,USD,North America
CUST-003545,CTR-2021-006662,2024-01-01,2024-02-01,API Gateway,43312.25,INR,APAC
CUST-003547,CTR-2023-006666,2024-01-01,2024-12-01,Single Sign-On,289.24,CAD,North America
CUST-003550,CTR-2023-006674,2024-01-01,2025-01-01,Core Platform - Enterprise,12505.76,BRL,LATAM
CUST-003554,CTR-2020-006678,2024-01-01,2024-07-01,Core Platform - Professional,29477,JPY,APAC
CUST-003556,CTR-2021-006686,2024-01-01,2024-10-01,Workflow Automation,6385.34,USD,North America
CUST-003591,CTR-2020-006758,2024-01-01,2024-05-01,Core Platform - Professional,1487.83,CAD,North America
CUST-003595,CTR-2023-006763,2024-01-01,2024-02-01,Core Platform - Starter,52.23,AUD,APAC
CUST-003611,CTR-2022-006785,2024-01-01,2024-02-01,Sandbox Environment,1156.82,MXN,LATAM
CUST-003617,CTR-2022-006794,2024-01-01,2024-02-01,Mobile Field App,33.62,EUR,EMEA
CUST-003633,CTR-2022-006830,2024-01-01,2024-07-01,Single Sign-On,242.75,USD,North America
CUST-003644,CTR-2021-006852,2024-01-01,2024-02-01,Premium Support,337.80,AUD,APAC
CUST-003651,CTR-2023-006864,2024-01-01,2024-05-01,Core Platform - Starter,78.51,AUD,APAC
CUST-003651,CTR-2023-006865,2024-01-01,2024-02-01,Workflow Automation,40.62,AUD,APAC
CUST-003658,CTR-2023-006885,2024-01-01,2025-01-01,Advanced Analytics,298.65,USD,North America
CUST-003663,CTR-2023-006896,2024-01-01,2024-02-01,Core Platform - Starter,54.36,EUR,EMEA
CUST-003670,CTR-2022-006904,2024-01-01,2024-10-01,Mobile Field App,120.09,USD,North America
CUST-003677,CTR-2019-006917,2024-01-01,2025-01-01,Core Platform - Starter,460.61,USD,North America
CUST-003717,CTR-2022-006981,2024-01-01,2024-10-01,Core Platform - Professional,192.63,USD,North America
CUST-003717,CTR-2022-006982,2024-01-01,2024-02-01,Premium Support,227.61,USD,North America
CUST-003721,CTR-2021-006989,2024-01-01,2024-12-01,Core Platform - Professional,2015.52,USD,North America
CUST-003723,CTR-2023-006992,2024-01-01,2024-02-01,Core Platform - Starter,3760.85,AED,EMEA
CUST-003724,CTR-2023-006994,2024-01-01,2024-04-01,Core Platform - Professional,8399.89,USD,North America
CUST-003726,CTR-2023-006999,2024-01-01,2025-01-01,Core Platform - Enterprise,18476.76,USD,North America
CUST-000045,CTR-2024-000100,2024-01-02,2025-01-02,Core Platform - Enterprise,321413.83,SEK,EMEA
CUST-000181,CTR-2023-000357,2024-01-02,2024-02-02,Workflow Automation,159.51,SGD,APAC
CUST-000287,CTR-2023-000548,2024-01-02,2024-02-02,Core Platform - Professional,275.18,AUD,APAC
CUST-000365,CTR-2021-000707,2024-01-02,2024-09-02,Dedicated Infrastructure,3688.08,USD,North America
CUST-000365,CTR-2021-000709,2024-01-02,2024-09-02,Premium Support,3005.27,USD,North America
CUST-000521,CTR-2022-000984,2024-01-02,2025-01-02,Sandbox Environment,159.52,USD,North America
CUST-000618,CTR-2023-001182,2024-01-02,2024-02-02,Core Platform - Professional,252.99,USD,North America
CUST-000635,CTR-2020-001206,2024-01-02,2025-01-02,Core Platform - Enterprise,104217.14,USD,North America
CUST-000815,CTR-2023-001542,2024-01-02,2024-02-02,Core Platform - Professional,150.00,USD,North America
CUST-000846,CTR-2022-001603,2024-01-02,2024-02-02,Core Platform - Starter,79.07,USD,North America
CUST-000926,CTR-2023-001750,2024-01-02,2024-09-02,Workflow Automation,28768.11,USD,North America
CUST-000930,CTR-2021-001759,2024-01-02,2024-06-02,Core Platform - Starter,98.88,USD,North America
CUST-001082,CTR-2024-002054,2024-01-02,2026-01-02,Sandbox Environment,265567.29,INR,APAC
CUST-001306,CTR-2022-002454,2024-01-02,2024-02-02,Core Platform - Starter,152.00,USD,North America
CUST-001337,CTR-2020-002506,2024-01-02,2024-07-02,Sandbox Environment,151.39,USD,LATAM
CUST-001337,CTR-2020-002507,2024-01-02,2024-07-02,Advanced Analytics,876.27,USD,LATAM
CUST-001337,CTR-2020-002508,2024-01-02,2025-01-02,Data Warehouse Sync,4740.48,USD,LATAM
CUST-001467,CTR-2020-002752,2024-01-02,2024-07-02,Mobile Field App,215.43,GBP,EMEA
CUST-001473,CTR-2019-002767,2024-01-02,2024-04-02,Core Platform - Enterprise,22387.70,EUR,EMEA
CUST-001473,CTR-2020-002768,2024-01-02,2024-04-02,Premium Support,939.02,EUR,EMEA
CUST-001533,CTR-2022-002886,2024-01-02,2024-03-02,Core Platform - Enterprise,27952.68,SGD,APAC
CUST-001623,CTR-2023-003052,2024-01-02,2024-02-02,Core Platform - Starter,395.99,USD,North America
CUST-001623,CTR-2023-003053,2024-01-02,2024-05-02,Advanced Analytics,279.16,USD,North America
CUST-001741,CTR-2022-003265,2024-01-02,2024-02-02,Core Platform - Starter,58.75,USD,North America
CUST-001778,CTR-2022-003340,2024-01-02,2024-03-02,Core Platform - Starter,112.59,AUD,APAC
CUST-001843,CTR-2022-003458,2024-01-02,2024-10-02,Core Platform - Professional,2935.94,EUR,EMEA
CUST-002063,CTR-2023-003861,2024-01-02,2025-01-02,Core Platform - Starter,3069.99,EUR,EMEA
CUST-002063,CTR-2024-003862,2024-01-02,2025-01-02,Premium Support,229.00,EUR,EMEA
